"aou","SPEC","nObs","r2","Estimate","std.error","z.value","p.value","term","sig"
7610,"AMRO",739,0.0770312611947091,0.00126312449057711,0.00131680765825186,0.959232339409379,0.337441712180636,"tmax","p > 0.05"
7610,"AMRO",739,0.0770312611947091,0.00168039320913685,0.00139375557191752,1.20565846909941,0.227949204671591,"deltaED","p > 0.05"
7610,"AMRO",739,0.0770312611947091,-0.00247710948174391,0.00138323890654395,-1.79080379392525,0.0733247862389628,"tmin","p > 0.05"
7610,"AMRO",739,0.0770312611947091,0.000574098541631891,0.00110291264818747,0.520529474909336,0.602694589826105,"deltaProp","p > 0.05"
7610,"AMRO",739,0.0770312611947091,0.000210066601790527,0.00139766599639761,0.150298141567414,0.880529399150558,"tmax:deltaED","p > 0.05"
7610,"AMRO",739,0.0770312611947091,0.00105194633273593,0.00152320990979949,0.690611534213566,0.489809697065582,"deltaED:tmin","p > 0.05"
4880,"AMCR",731,0.0391099412661184,-0.00102528792206889,0.00150843457152501,-0.679703277439697,0.49669236037641,"tmax","p > 0.05"
4880,"AMCR",731,0.0391099412661184,0.000683562125520732,0.00133765655788273,0.51101467076324,0.609340783958776,"deltaED","p > 0.05"
4880,"AMCR",731,0.0391099412661184,-0.000818459247319277,0.0014164554469927,-0.577822090385519,0.56338423952715,"tmin","p > 0.05"
4880,"AMCR",731,0.0391099412661184,0.00293590769666968,0.00108321184153115,2.71037260128147,0.00672076616770734,"deltaProp","p < 0.05"
4880,"AMCR",731,0.0391099412661184,-0.00284329488156302,0.00177082971973693,-1.60562862135915,0.108355532948607,"tmax:deltaED","p > 0.05"
4880,"AMCR",731,0.0391099412661184,0.00383775463453432,0.00150590791460832,2.54846567795116,0.0108197933019214,"deltaED:tmin","p < 0.05"
7560,"VEER",281,0.126073521118711,-0.000840481216471097,0.00374184819777975,-0.224616599083256,0.822277550633925,"tmax","p > 0.05"
7560,"VEER",281,0.126073521118711,-0.0107995932289639,0.00420497814500225,-2.56828760021013,0.0102202323131093,"deltaED","p < 0.05"
7560,"VEER",281,0.126073521118711,-0.00457279208986509,0.00355438474252527,-1.28652141540994,0.198261149796801,"tmin","p > 0.05"
7560,"VEER",281,0.126073521118711,0.00408820237701051,0.00294096049713354,1.39009088391196,0.164501281144311,"deltaProp","p > 0.05"
7560,"VEER",281,0.126073521118711,-0.011658546266046,0.00543872457577524,-2.14361769999802,0.032063531374326,"tmax:deltaED","p < 0.05"
7560,"VEER",281,0.126073521118711,0.0135979555382513,0.00533728483771716,2.54772903296414,0.0108426653322522,"deltaED:tmin","p < 0.05"
6240,"REVI",661,0.0769672848357336,-0.00344404412964325,0.00194261316646376,-1.7728924054976,0.0762465373462859,"tmax","p > 0.05"
6240,"REVI",661,0.0769672848357336,-0.000866308132856818,0.00193374579083235,-0.447994838289437,0.654156921826603,"deltaED","p > 0.05"
6240,"REVI",661,0.0769672848357336,-0.000205569182943736,0.00213907235717798,-0.0961020239703055,0.923439543853617,"tmin","p > 0.05"
6240,"REVI",661,0.0769672848357336,0.00306716319562208,0.00144108030395565,2.12837770886395,0.0333057798122747,"deltaProp","p < 0.05"
6240,"REVI",661,0.0769672848357336,-0.00372195773823849,0.00257464854262633,-1.44561779078469,0.148284433858867,"tmax:deltaED","p > 0.05"
6240,"REVI",661,0.0769672848357336,0.00483693681077749,0.00227823628382173,2.1231058626911,0.0337449818588049,"deltaED:tmin","p < 0.05"
3160,"MODO",709,0.0963233101597227,0.000342683913345234,0.00150664738228138,0.227447986420246,0.820075410119767,"tmax","p > 0.05"
3160,"MODO",709,0.0963233101597227,0.00493259512242641,0.00147213559218691,3.35063913175203,0.000806252956265796,"deltaED","p < 0.05"
3160,"MODO",709,0.0963233101597227,6.93302022037903e-05,0.0016900471066051,0.0410226448321065,0.967277843089721,"tmin","p > 0.05"
3160,"MODO",709,0.0963233101597227,-0.00132667511386987,0.00111977445906836,-1.18476993570084,0.236108422502745,"deltaProp","p > 0.05"
3160,"MODO",709,0.0963233101597227,-0.00281177279791731,0.00164715357240771,-1.70704957025181,0.0878128392370563,"tmax:deltaED","p > 0.05"
3160,"MODO",709,0.0963233101597227,0.00235938178449434,0.00165031200183829,1.42965801731201,0.152815195219272,"deltaED:tmin","p > 0.05"
6870,"AMRE",326,0.0837367788942291,0.00985822786268696,0.00407983842586936,2.41632800950599,0.0156779309680282,"tmax","p < 0.05"
6870,"AMRE",326,0.0837367788942291,-0.00266350730497709,0.00460310893961153,-0.578632254834679,0.562837335929663,"deltaED","p > 0.05"
6870,"AMRE",326,0.0837367788942291,-0.0125075114135958,0.0049813651247857,-2.51086019600579,0.0120437383560583,"tmin","p < 0.05"
6870,"AMRE",326,0.0837367788942291,0.00439683354126448,0.00389154802889089,1.1298417772625,0.258542900929671,"deltaProp","p > 0.05"
6870,"AMRE",326,0.0837367788942291,-0.00425176481749613,0.00529486292448805,-0.802998090438238,0.421975838275918,"tmax:deltaED","p > 0.05"
6870,"AMRE",326,0.0837367788942291,0.00859448113209577,0.00593584619822433,1.44789484853343,0.147646460588312,"deltaED:tmin","p > 0.05"
7350,"BCCH",401,0.040098152013256,-0.00391163053214983,0.00243062346865778,-1.60931159539486,0.107548224885122,"tmax","p > 0.05"
7350,"BCCH",401,0.040098152013256,-0.00551528495612551,0.00237329346460362,-2.32389505907423,0.020131119149071,"deltaED","p < 0.05"
7350,"BCCH",401,0.040098152013256,7.92388198495426e-05,0.00227709334697351,0.034798230803695,0.972240631392786,"tmin","p > 0.05"
7350,"BCCH",401,0.040098152013256,0.00161779935895982,0.00205264285211228,0.788154333470636,0.430606437119473,"deltaProp","p > 0.05"
7350,"BCCH",401,0.040098152013256,0.000876215632787945,0.00308178580218617,0.284320744214725,0.77616459026447,"tmax:deltaED","p > 0.05"
7350,"BCCH",401,0.040098152013256,0.00612501668413953,0.00295712612893957,2.07127339757265,0.038333253853402,"deltaED:tmin","p < 0.05"
6190,"CEDW",467,0.0195070340034745,0.000525728775300121,0.00324421745318682,0.162051028602812,0.871265669872918,"tmax","p > 0.05"
6190,"CEDW",467,0.0195070340034745,-0.00354366987298729,0.00332787017139457,-1.06484619004902,0.286945538888179,"deltaED","p > 0.05"
6190,"CEDW",467,0.0195070340034745,-0.00112972915353499,0.00345872099655087,-0.32663205695446,0.74394619433474,"tmin","p > 0.05"
6190,"CEDW",467,0.0195070340034745,0.00236182938872276,0.00283810758852223,0.832184586051065,0.40530476289898,"deltaProp","p > 0.05"
6190,"CEDW",467,0.0195070340034745,0.00063435602394327,0.00387735508205766,0.163605347077633,0.870041835070441,"tmax:deltaED","p > 0.05"
6190,"CEDW",467,0.0195070340034745,-0.00129659339740019,0.00393645179360146,-0.329381246204451,0.741867541029541,"deltaED:tmin","p > 0.05"
6750,"NOWA",70,0.0737617013318579,-0.000247359648075822,0.00706519746465267,-0.0350110027799459,0.972070967303388,"tmax","p > 0.05"
6750,"NOWA",70,0.0737617013318579,-0.0142381212552118,0.00883002214629336,-1.61246721914379,0.10686030772419,"deltaED","p > 0.05"
6750,"NOWA",70,0.0737617013318579,-0.00423755638801723,0.00714209741957261,-0.593321000691532,0.552966346913188,"tmin","p > 0.05"
6750,"NOWA",70,0.0737617013318579,0.00497386578558095,0.0057433676775163,0.866019044027473,0.38647971832849,"deltaProp","p > 0.05"
6750,"NOWA",70,0.0737617013318579,-0.00445081330936625,0.0114546815416457,-0.388558450375463,0.697602807867404,"tmax:deltaED","p > 0.05"
6750,"NOWA",70,0.0737617013318579,0.00674425277335241,0.0117295085610992,0.574981700061982,0.565303673489057,"deltaED:tmin","p > 0.05"
7040,"GRCA",495,0.0823367255676596,0.00358798354446065,0.00207927108406025,1.72559680744192,0.0844199741222986,"tmax","p > 0.05"
7040,"GRCA",495,0.0823367255676596,0.00131225369394668,0.00222584586313148,0.589552814811944,0.55549049380585,"deltaED","p > 0.05"
7040,"GRCA",495,0.0823367255676596,-0.00491581140880079,0.00238831485408454,-2.05827611061987,0.0395636360667031,"tmin","p < 0.05"
7040,"GRCA",495,0.0823367255676596,0.000128625354086114,0.00158686283231603,0.0810563783250161,0.935397116539666,"deltaProp","p > 0.05"
7040,"GRCA",495,0.0823367255676596,-0.000418038302665105,0.00261931550957837,-0.159598300065957,0.873197518167483,"tmax:deltaED","p > 0.05"
7040,"GRCA",495,0.0823367255676596,-0.00191404529587468,0.00247216374115127,-0.774238883943556,0.438789537773131,"deltaED:tmin","p > 0.05"
7260,"BRCR",81,0.309629691297701,0.00217379418913057,0.00248994389284967,0.873029386474537,0.382647060477137,"tmax","p > 0.05"
7260,"BRCR",81,0.309629691297701,0.000524852195539445,0.00394281766374398,0.133116020141054,0.894101625660037,"deltaED","p > 0.05"
7260,"BRCR",81,0.309629691297701,-0.00239854124479506,0.00462355965468456,-0.518765069325941,0.603924579485896,"tmin","p > 0.05"
7260,"BRCR",81,0.309629691297701,0.0089352142443038,0.00350476235464977,2.54944938918596,0.0107893170117934,"deltaProp","p < 0.05"
7260,"BRCR",81,0.309629691297701,0.00102473567116856,0.00263441817121706,0.388979882679427,0.69729102809972,"tmax:deltaED","p > 0.05"
7260,"BRCR",81,0.309629691297701,0.00932948678099405,0.00488934179537636,1.9081273454469,0.0563747591503965,"deltaED:tmin","p > 0.05"
3940,"DOWO",576,0.0178398292005648,0.00143767691503145,0.00218173446138491,0.658960538267727,0.509921109378921,"tmax","p > 0.05"
3940,"DOWO",576,0.0178398292005648,-0.00084054987841804,0.00192671543002506,-0.436260521569138,0.662647721540901,"deltaED","p > 0.05"
3940,"DOWO",576,0.0178398292005648,0.00405200899717038,0.00222834027068603,1.81839777814674,0.0690033577201199,"tmin","p > 0.05"
3940,"DOWO",576,0.0178398292005648,-0.00261722720601706,0.00141170948478408,-1.85394178775909,0.063747488634464,"deltaProp","p > 0.05"
3940,"DOWO",576,0.0178398292005648,-0.00160434036010734,0.00229066469740565,-0.700382016592991,0.48368876398007,"tmax:deltaED","p > 0.05"
3940,"DOWO",576,0.0178398292005648,-0.000197850583582842,0.00222010828532229,-0.0891175375952979,0.928988499864134,"deltaED:tmin","p > 0.05"
7210,"HOWR",430,0.0481854853325945,0.000671822738217789,0.00237321633977975,0.283085333164417,0.777111424380279,"tmax","p > 0.05"
7210,"HOWR",430,0.0481854853325945,-0.00306490063809582,0.00268608700684909,-1.14102805690241,0.253858247563399,"deltaED","p > 0.05"
7210,"HOWR",430,0.0481854853325945,0.00292667763632593,0.00240873750060954,1.21502556238915,0.224356342011402,"tmin","p > 0.05"
7210,"HOWR",430,0.0481854853325945,-0.00103567843157073,0.00200399536008869,-0.516806801151921,0.605291031884186,"deltaProp","p > 0.05"
7210,"HOWR",430,0.0481854853325945,0.0023289911810752,0.00249840409438568,0.932191548320314,0.351237542494657,"tmax:deltaED","p > 0.05"
7210,"HOWR",430,0.0481854853325945,0.00434321501759914,0.00279495304090046,1.55394919128941,0.120196536640283,"deltaED:tmin","p > 0.05"
6570,"MAWA",120,0.122109733166552,-0.00148559269904111,0.00564277877279204,-0.263273248670361,0.792339977037501,"tmax","p > 0.05"
6570,"MAWA",120,0.122109733166552,-0.00328763813336256,0.00691467472401444,-0.475458103899623,0.634460488503783,"deltaED","p > 0.05"
6570,"MAWA",120,0.122109733166552,-0.0265719162043815,0.008207987540048,-3.23732414002009,0.00120656279569009,"tmin","p < 0.05"
6570,"MAWA",120,0.122109733166552,0.0031580469995392,0.00612751020481894,0.515388288877196,0.606281714439507,"deltaProp","p > 0.05"
6570,"MAWA",120,0.122109733166552,0.00905904265475612,0.00821324639936922,1.10297953017115,0.270036054622889,"tmax:deltaED","p > 0.05"
6570,"MAWA",120,0.122109733166552,0.0119602220719237,0.00891742467322443,1.34121929931582,0.179849262152078,"deltaED:tmin","p > 0.05"
6290,"BHVI",181,0.0254429743037262,-0.00377197962460263,0.00446060018922638,-0.845621545215606,0.39776390240929,"tmax","p > 0.05"
6290,"BHVI",181,0.0254429743037262,0.00349456059543921,0.00452131147175665,0.772908616729622,0.43957646482908,"deltaED","p > 0.05"
6290,"BHVI",181,0.0254429743037262,0.00280085077041149,0.00532916719351514,0.525570069150717,0.599186957262911,"tmin","p > 0.05"
6290,"BHVI",181,0.0254429743037262,-0.00311385381704865,0.00380153922135951,-0.819103430408662,0.412727404892738,"deltaProp","p > 0.05"
6290,"BHVI",181,0.0254429743037262,0.00304199076628121,0.00566410242462237,0.537064928956333,0.591222765093421,"tmax:deltaED","p > 0.05"
6290,"BHVI",181,0.0254429743037262,0.0005748588200708,0.0052919440929029,0.108629042555788,0.913496724430843,"deltaED:tmin","p > 0.05"
7270,"WBNU",470,0.0676717238882831,-0.00193502321360103,0.00236723894452171,-0.817417784579409,0.413689715666508,"tmax","p > 0.05"
7270,"WBNU",470,0.0676717238882831,-0.0048596088919865,0.00221628027278559,-2.19268697721095,0.0283299396543002,"deltaED","p < 0.05"
7270,"WBNU",470,0.0676717238882831,0.00571441091620418,0.00255782271830588,2.23409186074827,0.0254770294488593,"tmin","p < 0.05"
7270,"WBNU",470,0.0676717238882831,-0.00227915976628592,0.00168421702160376,-1.35324589233497,0.175977088531629,"deltaProp","p > 0.05"
7270,"WBNU",470,0.0676717238882831,0.00399478829019896,0.00221656040517127,1.8022465261398,0.0715066275823417,"tmax:deltaED","p > 0.05"
7270,"WBNU",470,0.0676717238882831,-0.00359128043909044,0.00234627621274384,-1.53062986343395,0.125860896726166,"deltaED:tmin","p > 0.05"
6830,"YBCH",298,0.136014315527702,0.00264847087568467,0.00378170656783972,0.700337487368195,0.483716565827333,"tmax","p > 0.05"
6830,"YBCH",298,0.136014315527702,-0.00405091847757336,0.00278270045497748,-1.45575082302782,0.145461514734894,"deltaED","p > 0.05"
6830,"YBCH",298,0.136014315527702,0.00125479582004469,0.00376024832427097,0.333700253769269,0.738605758067988,"tmin","p > 0.05"
6830,"YBCH",298,0.136014315527702,-0.000815263979269473,0.00212198795345758,-0.384198212784892,0.700831542852469,"deltaProp","p > 0.05"
6830,"YBCH",298,0.136014315527702,-0.00160881428141431,0.00355877161597415,-0.452070111549972,0.651218474612041,"tmax:deltaED","p > 0.05"
6830,"YBCH",298,0.136014315527702,-0.00454077950027086,0.00343738992414854,-1.32099633747418,0.186502585430755,"deltaED:tmin","p > 0.05"
7510,"BGGN",365,0.0675541262445381,-0.0016102159840455,0.00429719138238545,-0.374713584004173,0.707873488585379,"tmax","p > 0.05"
7510,"BGGN",365,0.0675541262445381,-0.00183742760569996,0.00332923914994814,-0.551906163223082,0.581012645540026,"deltaED","p > 0.05"
7510,"BGGN",365,0.0675541262445381,0.00148151289073179,0.004533653729232,0.326781218684462,0.743833365584289,"tmin","p > 0.05"
7510,"BGGN",365,0.0675541262445381,0.000770720313600431,0.00242572437098952,0.31772790133037,0.750691344881046,"deltaProp","p > 0.05"
7510,"BGGN",365,0.0675541262445381,-0.00555261796895312,0.00416525440261136,-1.33308015123205,0.182505502300753,"tmax:deltaED","p > 0.05"
7510,"BGGN",365,0.0675541262445381,-0.00178361450081754,0.00394849624968582,-0.451719942993352,0.651470749347657,"deltaED:tmin","p > 0.05"
5110,"COGR",615,0.0742410216965595,-0.000373633446925926,0.00288579213807046,-0.129473444049144,0.896983036645241,"tmax","p > 0.05"
5110,"COGR",615,0.0742410216965595,0.00582226735437361,0.00265750258588574,2.19087928090691,0.0284605294495426,"deltaED","p < 0.05"
5110,"COGR",615,0.0742410216965595,-0.00835259321041454,0.00322570666322913,-2.58938399626613,0.00961478115943049,"tmin","p < 0.05"
5110,"COGR",615,0.0742410216965595,-0.00323708640974157,0.00191686065948836,-1.68874372465112,0.0912685524466579,"deltaProp","p > 0.05"
5110,"COGR",615,0.0742410216965595,-0.00144655856969852,0.00356743024286426,-0.405490358947311,0.685117103753868,"tmax:deltaED","p > 0.05"
5110,"COGR",615,0.0742410216965595,0.00400561730854591,0.00317241829971722,1.26263844490588,0.206719144938048,"deltaED:tmin","p > 0.05"
4090,"RBWO",442,0.213100409509635,-0.00321956250689806,0.00320479265562303,-1.00460867608677,0.315085317894005,"tmax","p > 0.05"
4090,"RBWO",442,0.213100409509635,0.00191714858995985,0.00231208930525443,0.829184489371995,0.407000020396136,"deltaED","p > 0.05"
4090,"RBWO",442,0.213100409509635,0.0139445789530338,0.00296087572254093,4.70961305362287,2.48187520024423e-06,"tmin","p < 0.05"
4090,"RBWO",442,0.213100409509635,-0.000237699017597514,0.0016242919814191,-0.146340079441779,0.883652927590183,"deltaProp","p > 0.05"
4090,"RBWO",442,0.213100409509635,-0.00191794500229773,0.00333748520059594,-0.574667717464414,0.565516044433651,"tmax:deltaED","p > 0.05"
4090,"RBWO",442,0.213100409509635,0.00073162565658424,0.00270568795201782,0.270402821596118,0.78685036961,"deltaED:tmin","p > 0.05"
5070,"BAOR",343,0.0620647777022272,0.00150873264992355,0.00313916361695645,0.480616123917214,0.630789353647803,"tmax","p > 0.05"
5070,"BAOR",343,0.0620647777022272,-0.00270534375364436,0.0036194027238684,-0.7474558539186,0.454788441139105,"deltaED","p > 0.05"
5070,"BAOR",343,0.0620647777022272,0.00420929165297926,0.0033806012358883,1.24513107558905,0.213083572898241,"tmin","p > 0.05"
5070,"BAOR",343,0.0620647777022272,0.00408663330725996,0.00253236761148876,1.61375990149292,0.106579515281417,"deltaProp","p > 0.05"
5070,"BAOR",343,0.0620647777022272,0.00474155841809515,0.00394924937904889,1.20062269130168,0.229897594855325,"tmax:deltaED","p > 0.05"
5070,"BAOR",343,0.0620647777022272,0.00993029927444744,0.0043384268804127,2.28891705407809,0.0220841721835259,"deltaED:tmin","p < 0.05"
7310,"TUTI",488,0.0660532972371238,-0.00579590989460311,0.00279438414252297,-2.07412782172824,0.0380674413295765,"tmax","p < 0.05"
7310,"TUTI",488,0.0660532972371238,-0.00129010910856164,0.00213537637428523,-0.604160055387652,0.545737235078914,"deltaED","p > 0.05"
7310,"TUTI",488,0.0660532972371238,-0.000925193716708816,0.00263868623015938,-0.350626651298716,0.725868459548153,"tmin","p > 0.05"
7310,"TUTI",488,0.0660532972371238,-0.00203261878990125,0.00152391363711985,-1.33381494882009,0.182264510586698,"deltaProp","p > 0.05"
7310,"TUTI",488,0.0660532972371238,-0.00389521120954541,0.00288785045489635,-1.34882718838196,0.177392479622007,"tmax:deltaED","p > 0.05"
7310,"TUTI",488,0.0660532972371238,0.00411330744236096,0.00243114355154845,1.69192289765905,0.0906606755069754,"deltaED:tmin","p > 0.05"
5870,"EATO",468,0.0913487636951661,0.00588476492688633,0.00331417681690346,1.77563396644137,0.0757932677343893,"tmax","p > 0.05"
5870,"EATO",468,0.0913487636951661,0.0028460357467473,0.00252716226014029,1.12617847758984,0.26008998152345,"deltaED","p > 0.05"
5870,"EATO",468,0.0913487636951661,-0.00359501308155593,0.0031368172844225,-1.14607028576667,0.251766071215463,"tmin","p > 0.05"
5870,"EATO",468,0.0913487636951661,0.00184945738645066,0.00178807921141993,1.03432631767023,0.300983637506392,"deltaProp","p > 0.05"
5870,"EATO",468,0.0913487636951661,-0.00821988925030023,0.00342101180905638,-2.40276552935008,0.0162716167010175,"tmax:deltaED","p < 0.05"
5870,"EATO",468,0.0913487636951661,-0.000588120944951108,0.00288442889161591,-0.203895109586713,0.83843546679048,"deltaED:tmin","p > 0.05"
6080,"SCTA",373,0.0226339679432547,0.00128732052482168,0.00264534062320817,0.486636962184652,0.626515624980737,"tmax","p > 0.05"
6080,"SCTA",373,0.0226339679432547,0.00113045828601926,0.00259182160748389,0.436163616645164,0.66271802341767,"deltaED","p > 0.05"
6080,"SCTA",373,0.0226339679432547,-0.00372150772069827,0.0028128852301569,-1.32302152992239,0.185828218091673,"tmin","p > 0.05"
6080,"SCTA",373,0.0226339679432547,-0.000494176701229155,0.00181241203787694,-0.272662447005171,0.785112704161834,"deltaProp","p > 0.05"
6080,"SCTA",373,0.0226339679432547,0.00265410496884565,0.00284004946882225,0.93452772495061,0.350031741361537,"tmax:deltaED","p > 0.05"
6080,"SCTA",373,0.0226339679432547,0.00189384139931551,0.00283825232347363,0.667256178618294,0.504608512282241,"deltaED:tmin","p > 0.05"
7550,"WOTH",518,0.183753671823473,0.00533813267184921,0.00332999957667652,1.60304304818468,0.10892515031233,"tmax","p > 0.05"
7550,"WOTH",518,0.183753671823473,-0.000919006520321099,0.00259525753076784,-0.354109952259419,0.723256483893898,"deltaED","p > 0.05"
7550,"WOTH",518,0.183753671823473,0.000685261622317094,0.00318421841486863,0.215205596173077,0.829607028033194,"tmin","p > 0.05"
7550,"WOTH",518,0.183753671823473,0.005127037468643,0.00186624741956764,2.74724423722487,0.00600983620015527,"deltaProp","p < 0.05"
7550,"WOTH",518,0.183753671823473,0.000160411714254692,0.0033414417251224,0.0480067370466609,0.961710873412708,"tmax:deltaED","p > 0.05"
7550,"WOTH",518,0.183753671823473,-0.00413318473005424,0.00287206646231394,-1.43909787057095,0.150122795281746,"deltaED:tmin","p > 0.05"
5930,"NOCA",537,0.0560866955840498,-0.00364325653149695,0.0018813685578419,-1.93649272829141,0.0528073823039417,"tmax","p > 0.05"
5930,"NOCA",537,0.0560866955840498,0.00260624508472811,0.00153527867868038,1.69757134057789,0.089588695775926,"deltaED","p > 0.05"
5930,"NOCA",537,0.0560866955840498,-0.000936511918321252,0.00194594203831975,-0.48126403555673,0.630328854372469,"tmin","p > 0.05"
5930,"NOCA",537,0.0560866955840498,-0.00048375017051824,0.00108210811380234,-0.447044213372012,0.65484313706039,"deltaProp","p > 0.05"
5930,"NOCA",537,0.0560866955840498,9.18418783523974e-06,0.00206555137753435,0.00444636136148931,0.996452328607575,"tmax:deltaED","p > 0.05"
5930,"NOCA",537,0.0560866955840498,-0.000175121098528944,0.00184368591668893,-0.0949842361672116,0.924327348020753,"deltaED:tmin","p > 0.05"
4520,"GCFL",541,0.148566229069066,-0.00416586586190445,0.00268173158528106,-1.55342387163921,0.120321903545475,"tmax","p > 0.05"
