"aou","stateroute","dist_from_centroid","bearing"
6190,27030,1968186.35923708,134.415939629712
6190,27036,1970334.81743436,140.046832866999
6190,27037,1859296.22328851,138.254873046977
6190,27040,1915877.56650025,135.081749141131
6190,27044,2012441.79120971,137.504464876304
6190,33003,1279463.33597046,-87.7221740554108
6190,33004,1353793.22361205,-90.9917530002311
6190,33007,1337654.59025968,-94.0113818692493
6190,33010,1180222.29579281,-101.104539180435
6190,33014,1190489.9270545,-102.721324889082
6190,33020,1255707.50468337,-108.569683696181
6190,33023,1509544.19751351,-106.124354742228
6190,33025,1370752.9064898,-111.967979188319
6190,33111,1387312.12575702,-100.603681096639
6190,33124,1400191.54416826,-107.84611068899
6190,33204,1375059.09436824,-90.7959593239149
6190,33207,1348578.60060486,-96.3262863840035
6190,33211,1431887.287685,-100.895220798512
6190,33218,1386314.28081405,-105.748493935439
6190,33222,1070252.99328337,-111.535739118675
6190,33225,1351506.2821179,-111.932365043732
6190,33226,1347966.75179364,-113.294188385703
6190,33227,1231379.86369672,-115.127675959374
6190,34002,990953.192966746,128.001582949469
6190,34003,1012941.47627168,127.547350569974
6190,34006,1087625.83845529,124.169362056708
6190,34007,1013856.6410287,133.744606270816
6190,34008,996379.29878491,134.074818882721
6190,34009,1062974.26397434,132.568999216438
6190,34010,1031893.79941801,133.003348937869
6190,34012,1049548.89455861,129.192142662866
6190,34013,1106142.07212209,130.880637717115
6190,34014,1076702.31280371,125.359497152309
6190,34015,1136539.68366526,128.518081389869
6190,34016,1084834.21589674,128.262403032507
6190,34017,1168096.20603148,126.516334196864
6190,34019,1013904.54864297,139.909038360662
6190,34020,1062662.52489537,142.406268822804
6190,34021,1131023.75387217,138.446501689066
6190,34022,1031442.96721674,140.15250024076
6190,34023,1055069.45629151,135.629377652021
6190,34024,1035726.89656569,137.593349222114
6190,34026,1066470.32906722,134.723889082135
6190,34027,1119918.94342033,134.278503945476
6190,34028,1123545.627744,135.023769498429
6190,34029,1112472.37034007,131.863612668874
6190,34030,1205913.58787018,133.627289897913
6190,34031,1151802.80498574,131.411476940329
6190,34032,1130256.36380879,131.081525396573
6190,34034,1205128.49352322,129.093257414585
6190,34036,1122608.82123098,139.973920024708
6190,34037,1183949.23993065,141.084143245938
6190,34039,1158746.48664168,143.674674090944
6190,34040,1200867.05117364,138.37374454834
6190,34041,1221775.92052871,137.841669278182
6190,34042,1232226.83665864,137.873941441402
6190,34043,1206022.10041056,138.225321675137
6190,34045,1283323.78925429,134.997756144494
6190,34046,1291703.68285718,134.93723616241
6190,34048,1313645.34391718,133.673090313802
6190,34049,1277692.95033892,144.208437844448
6190,34050,1283864.1520827,142.364641663856
6190,34052,1277568.10069982,141.453511461007
6190,34053,1324535.52665378,141.096111821402
6190,34054,1385328.8634672,138.069509717035
6190,34055,1331614.29706229,139.830314852181
6190,34056,1347136.77653338,136.625563989722
6190,34057,1336547.83757034,137.501625085959
6190,34058,1357662.54077227,135.005489362039
6190,34059,1433522.91855546,143.597952823689
6190,34060,1339949.24950663,143.517083883499
6190,34061,1438220.14841242,142.503138659419
6190,34062,1432059.89022367,140.520616745961
6190,34063,1481114.97024128,141.782929564557
6190,34066,997428.98940246,125.511818845175
6190,34067,992220.846060909,135.833418847863
6190,34068,1059133.5976304,130.101134849125
6190,34069,1101403.91402078,129.20522434972
6190,34070,1079901.25788365,142.686781500962
6190,34071,1104187.15175813,138.181872966213
6190,34072,1139532.30493537,137.817024941334
6190,34073,1178312.79873972,133.532327574577
6190,34074,1178486.95377915,142.827551603708
6190,34075,1201652.46527293,139.979780341396
6190,34076,1319101.09165971,135.048461655419
6190,34077,1334401.95864037,133.871930342703
6190,34078,1308598.65037972,142.509048940606
6190,34079,1405709.88125991,138.535479888843
6190,34080,1434683.30625066,143.785603725661
6190,34081,1460731.05966199,139.821237571398
6190,35002,1182633.78448518,124.995832889882
6190,35004,1222550.34184239,123.638001011658
6190,35005,1262181.59603105,123.690973075369
6190,35006,1249926.03739641,119.466871253803
6190,35009,1306526.29748031,118.232414243112
6190,35010,1223563.27717808,127.924360109622
6190,35011,1264505.12218508,127.968101327882
6190,35012,1253951.03476389,126.282868431542
6190,35013,1301665.48777146,125.047290743358
6190,35014,1305216.40978707,127.918577279082
6190,35019,1298478.9291141,123.362489067825
6190,35020,1375759.73254032,121.347914696398
6190,35021,1334459.71056874,132.456489990026
6190,35023,1413514.3425657,130.365242865603
6190,35024,1370313.1465409,128.493558574962
6190,35026,1377630.11761696,130.782431805549
6190,35027,1436854.0057873,129.262172237324
6190,35028,1415266.70202517,126.241567760363
6190,35029,1434145.31849181,126.855794146035
6190,35030,1406721.67941347,127.405398492062
6190,35031,1460067.36704673,125.629940170842
6190,35034,1441698.08697288,136.008847821529
6190,35035,1415779.2728404,132.397599770219
6190,35037,1435454.12051533,130.439347329066
6190,35038,1471266.49457049,130.516896193755
6190,35040,1510456.06706704,128.046317463479
6190,35041,1484673.84201026,130.09738288225
6190,35042,1448736.96969906,136.425944799327
6190,35103,1211941.24099755,121.535908704832
6190,35115,1337901.30327447,125.985887168061
6190,36001,987950.821086924,142.546698009995
6190,36002,948060.989039238,148.179096162923
6190,36003,913696.469232925,148.751371291928
6190,36004,895851.611537188,156.886676411911
6190,36006,950827.90384088,132.266092394448
6190,36007,934472.895622575,137.835547742394
6190,36009,859370.942857055,141.532080330705
6190,36010,877288.525706015,141.68312434123
6190,36011,866182.528117236,146.679839173698
6190,36013,800808.963784476,151.087621264538
6190,36014,797026.237642445,150.568067584264
6190,36015,774305.665340217,160.68309750362
6190,36017,928114.700047556,133.14024648885
6190,36019,871802.544833723,135.708181105987
6190,36021,812624.933287859,140.543202898045
6190,36025,701801.268533528,148.290783759558
6190,36026,655945.742096248,158.621941693322
6190,36030,729824.969466572,133.52149129586
6190,36033,611990.67914431,154.743376318727
6190,36108,921277.546496266,137.09121524476
6190,36123,782682.943693754,144.915240437239
6190,36131,688274.56962563,141.920810241471
6190,38002,1205708.47269853,165.219687903431
6190,38003,1166133.19590512,165.571732176901
6190,38006,1199804.81866275,173.872461141115
6190,38013,1071150.39564999,161.430918134395
6190,38016,1019527.95638038,170.742868266271
6190,38017,1093200.10756912,169.704863692823
6190,38019,1009773.49135067,171.714604172005
6190,38026,1031585.34220181,164.275862120593
6190,38028,920382.827647744,169.719098354937
6190,38029,948176.303584233,165.515946478856
6190,38032,969218.570184158,179.821920991383
6190,38036,1025246.40609787,-172.882246082432
6190,38118,1023343.93191222,173.073873336734
6190,39001,1772998.83781663,130.346627511166
6190,39002,1481414.95091947,143.175147546317
6190,39005,1591642.4272925,138.416702370982
6190,39009,1678188.29754585,133.837485591608
6190,39021,1651692.25538614,130.706606184228
6190,39023,1592637.32169584,129.550970667033
6190,39029,1492345.42226746,135.345319273106
6190,39031,1556966.1314808,133.516401726746
6190,39035,1460805.7569138,137.849044638943
6190,39036,1465885.30263401,140.622414910544
6190,39039,1531131.62006976,127.555456210864
6190,39040,1593649.41112163,126.799133150686
6190,39041,1573912.09163077,127.911823896462
6190,39044,1626211.30774296,126.88587727405
6190,39137,1546319.92427741,129.742660490637
6190,44001,2243851.12567331,93.2672104054015
6190,44002,2246042.84988145,91.8755980718523
6190,44003,2242681.32276325,92.5063376667154
6190,44004,2246418.95499846,93.7846384787567
6190,44005,2292341.03952967,90.4415865170409
6190,44006,2152455.32671513,88.9139252645858
6190,44007,2163423.45700831,89.7648796606793
6190,44014,2261607.71126416,90.7008681488335
6190,44018,2293965.54025318,88.8925387862197
6190,44019,2263566.55181874,87.6935976446074
6190,44021,2299437.87026652,88.5703023222995
6190,44022,2304353.00265301,87.7932506431422
6190,44031,2198542.57178595,87.5208649397884
6190,44032,2202439.31315798,87.9699067653124
6190,44033,2291429.01404485,87.2488247987543
6190,44035,2196731.0695814,85.5779711242641
6190,44036,2237114.02657158,86.6665632268018
6190,44037,2261912.92227156,87.6066735528537
6190,44041,2308699.38309903,85.4297388566643
6190,44050,2265220.69885153,84.2972522913399
6190,44052,2335387.85963914,82.7294209153415
6190,44058,2225475.00386628,82.7677397983771
6190,44117,2310653.9007091,89.876114035841
6190,46001,1836520.85437896,113.938796238111
6190,46003,1840002.14035656,114.143644333665
6190,46006,1917944.03520561,111.577283008685
6190,46012,2010753.49283785,111.580610592992
6190,46013,1981748.10561831,110.589446147289
6190,46014,1974651.02602622,110.233488272122
6190,46015,1978860.67195752,110.17074606702
6190,46018,2008379.17733595,110.71026812856
6190,46020,2034085.10268494,109.613432747991
6190,46022,2027753.48124569,111.608996400722
6190,46030,2039984.44349407,113.000739231522
6190,46032,2046979.73592289,108.816921146282
6190,46033,2058338.15803047,109.004376954872
6190,46035,2086522.64304046,109.378988756376
6190,46036,2060367.16761823,109.953054556584
6190,46037,2067762.50752023,110.425177017286
6190,46038,2110275.48907365,110.778763529364
6190,46039,2104426.95859245,110.756999927573
6190,46040,2096844.5995515,111.047973860526
6190,46041,2110080.14657318,112.028215502305
6190,46044,2133998.11310888,111.295225478587
6190,46046,2139283.93196348,111.458965947445
6190,46047,2173044.01084192,111.829700742285
6190,46051,1824598.81730871,113.47748260578
6190,46052,1837385.66601779,114.658068845972
6190,46053,1837603.41824236,112.953470262553
6190,46054,1873963.82923872,112.458061831015
6190,46055,1875081.22435299,112.209739857174
6190,46102,1833384.08519694,113.856464058184
6190,46121,2049622.76797343,111.057944970305
6190,46123,2042083.83659021,111.411114388534
6190,46125,2089402.67869526,112.676358864745
6190,46149,2195210.01821157,110.827216443309
6190,46150,2182244.39612265,111.501598668502
6190,47001,2350984.29197687,96.6831962753569
6190,47006,2282503.17716954,96.5155278005285
6190,47007,2250811.73659223,94.5764064836274
6190,47008,2223422.92505767,96.1370587517969
6190,47009,2211942.18219798,96.0046999183139
6190,47010,2202716.74397534,97.3348141668505
6190,47014,2162808.35752203,97.4705663368496
6190,47016,2176405.68337111,96.9094888073326
6190,47017,2151933.50748037,96.463271454426
6190,47019,2121475.65095995,97.6687238997518
6190,47022,2088865.85972823,98.9986054277614
6190,47102,2326356.1161527,98.2851940244147
6190,47112,2192002.55716955,96.5056042044413
6190,47120,2079030.14603115,97.6204095766808
6190,49003,711868.672991716,101.542204709315
6190,49005,817430.97302278,101.173049346456
6190,49009,903420.876061961,98.2014262315397
6190,49011,842770.502378509,97.2550620937007
6190,49012,904406.694107302,103.091836492879
6190,49014,957244.021360457,96.8440542752668
6190,49016,947243.386864893,99.9580303915848
6190,49017,1054875.10157453,107.831633557941
6190,49018,1076395.18504956,110.797995630349
6190,49019,1101911.73309146,113.188871023082
6190,49020,1202208.98761785,118.86189555433
6190,49021,1166867.10712935,117.245564221907
6190,49022,1183263.35253649,121.041237297011
6190,49023,996138.497693098,94.1026438036106
6190,49024,1037537.15483361,93.9260541157706
6190,49025,1038096.47312014,96.901321356771
6190,49027,1133137.98827354,106.736706868409
6190,49032,1228313.91164162,114.611896778959
6190,49033,1148445.86954559,114.201646020005
6190,49035,1231572.3228338,116.694175610761
6190,49037,1178081.58134603,116.010346537893
6190,49038,1169766.76170652,110.070023591184
6190,49039,1242347.88421779,119.488197618514
6190,49041,1111466.72725176,95.3059598685609
6190,49045,1183963.34473798,106.641010178492
6190,49047,1170634.58060676,102.435722171358
6190,49048,1191171.05832564,106.731789320877
6190,49052,1230969.78520608,111.464179459996
6190,49053,1283203.27716826,111.92202136024
6190,49055,1281906.759507,115.966856347255
6190,49056,1295006.52283401,112.653880026741
6190,49057,1348543.54374635,114.961221536065
6190,49058,1326497.84082115,116.250301177975
6190,49059,1212657.38489716,99.7554045818913
6190,49063,1303185.86660538,108.016112626374
6190,49070,1347843.96088408,106.06711254147
6190,49073,1378864.30170171,109.949988429009
6190,49128,1094003.98971975,108.838298718357
6190,49172,1396114.23342383,108.862185842162
6190,50001,724923.924173169,128.080305370423
6190,50003,625143.372692036,137.122876034341
6190,50004,591573.531500092,142.230035850917
6190,50006,537438.669762983,156.957171947179
6190,50008,565044.863303477,130.084035399679
6190,50009,533379.985289071,128.212820232804
6190,50010,528927.332901148,134.500286841758
6190,50011,543134.911440738,138.776399692545
6190,50013,429516.316228916,142.238299880131
6190,50014,401038.74034347,147.883596644838
6190,50015,463388.904341668,124.399964399654
6190,50016,523768.521430327,127.031116015018
6190,50017,477071.92487085,130.876113500778
6190,50018,432095.357108369,125.810330336266
6190,50019,401905.317788408,142.227010438254
6190,50020,425172.097305142,141.553379101384
6190,50022,488061.556410392,105.814848777058
6190,50024,435719.817452874,113.793310958011
6190,50026,366570.938467659,112.236123909076
6190,50027,278421.902483307,129.478920279069
6190,50028,289757.024227921,119.260663664046
6190,50029,207694.264456934,127.108408424958
6190,50030,282292.443279832,140.668534124775
6190,50031,657167.4926311,88.022196709123
6190,50032,605212.928253127,90.5380633127134
6190,50035,450185.345451665,102.135013456008
6190,50037,396042.489356322,99.8717044991975
6190,50041,222957.075606689,97.6290657835627
6190,50042,275743.537425896,95.047996256927
6190,50043,172617.87998026,110.122899962027
6190,50044,185671.24962914,94.672803441235
6190,50045,468579.839491645,84.8709686370882
6190,50047,297200.140572603,69.1050999391402
6190,50049,234695.724827209,88.5391559479231
6190,50050,240295.447612166,82.5570705290035
6190,50051,215867.985453428,67.4013051246171
6190,50055,660948.369854745,135.295704283358
6190,50066,335590.08116093,141.976749444845
6190,50072,560180.004364822,93.0952051605673
6190,50073,508162.763628945,91.3120685456654
6190,50077,179439.091877173,112.049827613614
6190,50081,269381.472548835,71.4797339748805
6190,50139,334022.372959766,103.455510539128
6190,52004,1347223.35088047,155.271492296135
6190,52005,1328527.23930014,160.725470779993
6190,52006,1331051.46537989,162.079738451751
6190,52007,1413610.77859651,144.344685505872
6190,52008,1385339.87551905,146.963011505106
6190,52010,1325849.0235331,150.962795420675
6190,52011,1277435.15234636,149.414133829328
6190,52015,1212145.86700878,158.879026329032
6190,52018,1238635.90348221,151.078239090336
6190,52021,1171628.56664942,151.707315668344
6190,52023,1167693.24024351,158.122390813738
6190,52027,1093316.44481064,148.623431884933
6190,52028,1082141.61466001,150.198128910865
6190,52032,991441.851605253,159.03543103251
6190,52034,1021122.20673571,148.223150286058
6190,52035,979828.170127588,152.851206307404
6190,52052,1405220.19542095,148.370279729209
6190,52053,1411906.85199155,150.28014573669
6190,52055,1318515.65859696,158.509955927194
6190,52056,1407946.86868403,145.382407695323
6190,52057,1353853.62489046,145.280505473737
6190,52059,1286808.47121446,155.677560258176
6190,52061,1218208.33998657,149.825839607538
6190,52064,1170380.17021011,145.508318511881
6190,52066,1024720.56941952,151.689144463185
6190,52068,1010341.63180055,148.007269532815
6190,52070,959812.61460102,155.567202688824
6190,52071,942577.371152454,160.072249934108
6190,52109,1331114.96220203,147.211211130243
6190,52126,1126168.31320735,144.603866058827
6190,52137,890802.486921189,160.184987143282
6190,53007,764230.221851433,-84.2644022445942
6190,53010,576611.433262262,-85.6074131755842
6190,53012,455966.512866141,-76.9199344036923
6190,53014,1151445.26512758,-86.185459514078
6190,53015,1142119.29143856,-89.29264286199
6190,53016,1025142.16843372,-89.6629608460613
6190,53018,908658.280078118,-89.4366689551021
6190,53019,794313.273181908,-88.2929885547536
6190,53023,529273.870743561,-93.6474217797357
6190,53024,407682.357455575,-97.3975328409403
6190,53025,1186143.66437603,-90.3461927567211
6190,53026,1131597.38837702,-92.0436629355033
6190,53027,1046936.12463,-93.7357707034045
6190,53029,874392.463406747,-98.5771886719418
6190,53030,853793.560660003,-100.774471702394
6190,53033,632158.454486035,-105.62134995101
6190,53034,507691.114461275,-107.773835126704
6190,53035,484777.06771202,-114.517889583266
6190,53039,955686.97193816,-102.384646450503
6190,53040,859531.188295119,-103.636569334039
6190,53041,811217.39263202,-106.350835627976
6190,53074,1147414.00552952,-86.5414560929105
6190,54001,868405.722879753,162.992585384346
6190,54002,872111.933552238,164.625739773823
6190,54004,877530.805330745,173.138328324541
6190,54006,827845.37944058,179.30498058675
6190,54007,825356.071084933,-179.467564340416
6190,54008,794383.045411948,-175.631623038906
6190,54010,884708.999695598,-171.864524596831
6190,54011,917215.753712264,-166.805019383783
6190,54012,793976.243886491,163.720930119107
6190,54013,777262.804229535,163.032591372075
6190,54015,742600.203090525,169.668903117143
6190,54017,689491.635419019,174.814933482278
6190,54020,792089.621638454,-164.701169906322
6190,54022,672630.263264771,165.393360902022
6190,54023,600268.627060485,173.471772500366
6190,54025,589058.510241245,178.510327138171
6190,54026,601836.363908967,179.150428478073
6190,54028,615871.153681616,-170.681211106202
6190,54031,617306.132947452,-166.530886069846
6190,54032,772327.097209048,-172.055234353863
6190,54035,797308.324468622,-169.723041875001
6190,54036,917087.059476518,-165.050178210441
6190,54043,725648.009020067,-152.899931825097
6190,54044,713652.246060617,-146.482009965792
6190,54119,773509.18547002,-175.547927684675
6190,58001,2169054.54858536,95.2924727495057
6190,58003,2151319.11294595,95.8478642715217
6190,58005,2169461.81388488,94.3597221332876
6190,58007,2171541.62141145,94.1216080804927
6190,58008,2202815.52104332,93.7529422689185
6190,58009,2166896.32858622,93.7687218766454
6190,58010,2195079.64713519,93.3120181824946
6190,58011,2142920.41252349,93.7782955590185
6190,58012,2163928.85383876,91.798684881642
6190,58013,2125045.26471801,95.4247874711534
6190,58015,2122144.16665659,93.8640179398581
6190,58017,2142039.8807894,90.846674871204
6190,58018,2125440.36690455,91.5992000939488
6190,58022,2118795.51624872,89.0042646089561
6190,58116,2155071.80305434,91.5524271728397
6190,59003,2116698.98797399,107.836116288544
6190,59010,2069979.30922056,105.073362711169
6190,59013,2152620.5727423,104.879281002003
6190,59019,2044733.01656035,103.265847101983
6190,59020,2049142.5572265,104.889950399889
6190,59021,2042908.14460634,102.603900968942
6190,59022,2081869.66159709,103.123360551754
6190,59023,2073256.63226127,104.264099645819
6190,59024,2099412.40039557,104.03233585015
6190,59025,2128257.59223156,104.328238958609
6190,59026,2105950.44074726,104.844743883545
6190,59027,2120713.79353971,105.761826204944
6190,59028,2140261.14390378,106.594025528397
6190,59029,2158325.58171913,107.22796516383
6190,59030,2170765.60507223,107.690056953019
6190,59104,2080820.90837205,107.902076301849
6190,59107,2121854.02551036,107.229624583638
6190,60003,1424190.39312565,-151.48214236947
6190,61001,2219385.06252025,101.6209501631
6190,61005,2176645.412096,102.268346637602
6190,61008,2062809.78691357,99.9092270427124
6190,61009,2069170.44890919,100.58964253134
6190,61013,2037652.98290953,101.865308610107
6190,61014,2030067.47427639,100.294328710568
6190,61017,2070713.34701388,97.1461791331673
6190,61018,2038115.58402177,98.9160456398534
6190,61019,2063169.8556316,98.6711745368563
6190,61022,2022292.83256492,98.8431237051188
6190,61025,1993131.19144214,98.474820816469
6190,61026,2004671.63542225,98.0350065414541
6190,61028,2037490.36271866,99.5451009036269
6190,61029,1941890.34012986,99.5375252132815
6190,61030,1895780.54962555,101.084797277895
6190,61033,1922917.11366685,101.929437180641
6190,61039,1886436.42896001,101.775020731478
6190,61041,1863329.57437278,100.932935307986
6190,61043,1834437.95968128,101.274751096613
6190,61045,1753323.28875492,103.777634654084
6190,61047,1781530.00217357,100.738652332329
6190,61048,1777310.4856482,101.295641015857
6190,61049,1785277.86814917,101.612546313032
6190,61051,1745948.9414359,101.027667939863
6190,61053,1668562.75420384,103.601887963243
6190,61055,1718465.33226965,102.97035887726
6190,61056,1684425.86779084,105.068364576878
6190,61057,1706349.35640746,103.28106970197
6190,61059,1693617.49911375,105.863240580681
6190,61060,1721004.60273119,103.490431167963
6190,61062,1663082.72014758,106.728011918758
6190,61064,1646650.82178807,102.296278574583
6190,61065,1626357.15373549,101.829165812745
6190,61067,1706322.30064683,100.826339251289
6190,61068,1741023.55261603,100.239330947921
6190,61069,1795693.53144006,99.0640821753671
6190,61070,1848814.65705847,98.6420441499755
6190,61072,1821549.99464597,97.1704810348395
6190,61073,1899841.09323834,95.9451252547403
6190,61075,1844734.29813034,97.5997209292285
6190,61076,1862512.82957736,96.6959411401743
6190,61077,1886970.56962402,96.0033443944579
6190,61080,1899364.72463962,98.4581861033656
6190,61084,1945294.80697587,94.3741365956166
6190,61085,1951220.34069543,95.7564785221032
6190,61089,2047929.71823641,95.772568114303
6190,61090,2040019.68344658,95.8710674068859
6190,61091,2041017.41332926,96.4770107714619
6190,61092,1998277.1870895,95.0020694308156
6190,61093,1997328.05945885,95.2855469495639
6190,61097,1865872.35511936,93.6344881773969
6190,61098,1888018.33661756,94.4878042078821
6190,61100,1931112.86051583,92.8858554794658
6190,61102,1886748.65957758,93.013446071896
6190,61110,1775013.08532949,102.034512471094
6190,61111,1717192.67954073,105.278059812399
6190,61113,1829512.40991365,95.1587462837246
6190,61121,1979247.90950916,100.786764924619
6190,61199,1904221.5319026,92.8587369749819
6190,61207,2114270.98484938,101.387513822387
6190,61301,1909851.24988554,94.2295213609932
6190,63004,2282073.5997386,123.604555211193
6190,63010,2207813.52176095,119.643237585924
6190,63012,2174476.38178685,121.752500962074
6190,63013,2211044.70433396,121.852151443393
6190,63014,2077310.72974062,123.12868487172
6190,63015,2068453.81811229,123.717237702267
6190,63017,2089862.67481642,126.285134914933
6190,63020,1946766.02330242,131.015684334444
6190,63023,2208449.73290677,118.052212108252
6190,63024,2151148.69271717,119.934628769288
6190,63025,2133780.57420274,121.225837649533
6190,63027,1980587.20173523,124.673743349397
6190,63030,1912423.89467275,132.080743626762
6190,63107,2319503.1887136,117.321888614692
6190,63109,2258660.76891202,119.473134857729
6190,63118,1997271.1829603,128.6156054543
6190,63119,1958636.9437578,127.666195198917
6190,63121,1930388.62441684,129.924832273619
6190,63126,2022622.61303289,122.982414109521
6190,63212,2149637.55430407,123.100143463831
6190,63215,2109622.56200011,125.115391948094
6190,63217,2005252.5168825,125.619906148996
6190,63218,1996358.52363888,127.97098241475
6190,63219,2000370.50275157,128.064535380667
6190,63220,1892926.7174231,129.590208869803
6190,63223,2230795.71310004,117.789048077153
6190,63224,2180161.20811115,120.23728215449
6190,63225,2101807.15590397,121.980288758893
6190,63311,2291541.96656117,121.006675824623
6190,64001,228966.94701932,157.983106770428
6190,64002,221358.968646991,141.980605268337
6190,64004,192197.588937592,177.638855478509
6190,64007,91730.509957412,105.200637635665
6190,64008,103470.70975043,96.0359840277009
6190,64010,102533.546772467,167.310619036982
6190,64011,128074.916928131,-149.978922233297
6190,64012,111614.430387353,-169.456844317203
6190,64014,102346.541746267,64.6030186528051
6190,64016,24205.0926497063,10.7823656664433
6190,64017,97276.2341309263,-38.7379138234492
6190,64018,47548.0657571291,-62.029015424389
6190,64019,159839.329842284,-122.929965517153
6190,64023,216560.721083382,-77.7840883487333
6190,64024,222137.689216452,-65.4703074336536
6190,64026,274298.502219547,-83.9535917597021
6190,64027,239680.216040285,139.393790572459
6190,64032,353085.723378428,-103.538587628344
6190,64033,359705.196528179,-96.2417880105059
6190,64035,419698.731349561,-108.809998455633
6190,64036,330881.582609458,-130.071477907357
6190,64037,277227.392934917,-120.046174349713
6190,64038,322109.258936512,-78.0296761992849
6190,64039,296760.250240055,-75.6853148474943
6190,64040,243189.102284508,-91.1571076060748
6190,64041,206602.536265939,-98.9501645279671
6190,64042,105883.413289595,-115.818360879929
6190,64043,190909.410552236,-148.009976476717
6190,64044,138801.687463718,-50.685753714705
6190,64103,149301.578068514,-179.656138593504
6190,66001,1346338.99874026,117.212493207239
6190,66002,1375157.9580228,117.244472106889
6190,66006,1440693.67528204,114.913663489183
6190,66008,1415466.09609297,117.05637811944
6190,66017,1577063.96534665,111.140049517519
6190,66021,1587450.20418886,109.864308731484
6190,66024,1434620.76480926,120.579963063501
6190,66025,1398168.08397862,118.879779476908
6190,66032,1453919.23564329,118.813471235215
6190,66033,1458041.65416989,118.478335657628
6190,66034,1503298.66802245,117.857487039668
6190,66035,1508803.3378104,119.438762517594
6190,66039,1537822.30195028,117.362486691963
6190,66040,1543984.22924496,114.980309290923
6190,66043,1609897.53616474,117.671213006046
6190,66060,1479034.65909725,124.887207373369
6190,66064,1538711.69882713,123.443658274779
6190,66075,1578934.33181466,118.750241419694
6190,66083,1640518.58793478,117.284858544299
6190,66087,1642712.6283611,122.505928383171
6190,66107,1409029.07171256,115.284278268281
6190,66112,1489851.87141442,115.023508116782
6190,66113,1456796.48191179,114.635787490326
6190,66116,1587628.43178711,111.580760582806
6190,66141,1545632.69360411,119.097071907052
6190,66148,1617715.14288294,115.841583018487
6190,66159,1491065.87762631,123.381595511972
6190,66181,1669682.86714951,118.087705676375
6190,66188,1682833.43513612,122.519453052449
6190,67063,1347894.08408124,163.960485649768
6190,69006,1567931.0905564,-94.125807813099
6190,69008,1392430.52210327,-94.0865632142494
6190,69009,1957152.14546857,-92.1703646125293
6190,69010,1842959.16676996,-93.7642768528049
6190,69011,1784824.89220384,-95.6952287514386
6190,69018,1984550.88334125,-96.0393315735568
6190,69028,1906871.81062869,-100.806963231763
6190,69034,1874171.9182271,-92.5195569179427
6190,69035,1439389.97881428,-95.5630135442533
6190,69043,1748727.12283523,-90.774783372544
6190,69046,1540441.92059832,-92.4759934825899
6190,69050,1978361.87983739,-95.112803588518
6190,69051,1901937.67707276,-97.3965087211982
6190,69062,1662969.38557449,-102.496465979998
6190,69117,2029250.11058028,-94.9312915250945
6190,69147,1809970.26806934,-94.095880567181
6190,69201,1913953.04412464,-89.8577203299902
6190,69202,1847793.57310696,-90.6640036166519
6190,69203,1751837.71420357,-91.9646137284809
6190,69219,1883627.55420166,-96.3700876832433
6190,69237,1878481.838789,-91.5248198085654
6190,69244,1928825.2428929,-97.2432491009493
6190,72003,1652215.18459628,111.184320057459
6190,72004,1615035.0718882,109.067654333063
6190,72006,1694461.08936373,108.156965743028
6190,72008,1639069.55018423,108.355788256997
6190,72009,1726427.26343212,108.519102874789
6190,72010,1710048.89789481,107.374215787583
6190,72012,1712541.31463757,108.367857941352
6190,72013,1807250.13363318,107.427485693776
6190,72014,1775083.34425605,105.809610291008
6190,72015,1753367.73081115,106.280432476894
6190,72016,1728141.35545981,107.333235138188
6190,72018,1741878.65000588,105.327291245148
6190,72020,1767371.6741161,105.788176937893
6190,72021,1859656.91180847,105.951817801718
6190,72022,1846518.75263691,104.632419189486
6190,72023,1791613.09556531,106.098236671273
6190,72024,1814156.39798618,104.332989580133
6190,72025,1867594.49698799,106.617967987253
6190,72028,1790528.54778883,105.741891325429
6190,72029,1898884.69460187,105.064604259262
6190,72030,1850322.90591879,103.695874011367
6190,72033,1906615.27648043,102.403086017812
6190,72035,1918575.22863508,105.034856593485
6190,72036,1923407.52784186,105.3928420093
6190,72037,2001935.04459968,103.997486095158
6190,72038,1940061.08542402,102.816237959106
6190,72041,1999388.26491348,103.201144770696
6190,72042,2005360.39878538,103.407542235157
6190,72043,1940230.35016129,101.917555200373
6190,72044,1962334.41835785,102.109634988673
6190,72046,1678969.15649992,112.3595151022
6190,72048,1718253.89226598,114.27768653333
6190,72050,1721265.74682522,110.649635422429
6190,72052,1749179.4456562,111.620812768799
6190,72053,1703368.03653098,110.52783910602
6190,72054,1755030.65960127,110.690575540118
6190,72058,1801057.13893967,109.668513212093
6190,72059,1839166.47247396,110.265872394821
6190,72060,1822331.2678423,108.165950408927
6190,72061,1842146.64176872,109.806086392951
6190,72062,1831448.88153944,109.957583111467
6190,72064,1837806.74397752,109.293110626023
6190,72067,1848039.10580018,108.260358045939
6190,72068,1881805.48903852,109.184380166892
6190,72069,1871969.6354791,108.042003778393
6190,72070,1945453.97418305,109.170348778871
6190,72071,1847395.32522653,108.569449964979
6190,72072,1890344.28923208,108.219740351771
6190,72079,1940087.10921661,107.570395035535
6190,72083,1979627.43937145,105.639376732089
6190,72085,1982615.55866552,105.959630978113
6190,72086,2023066.57125899,104.800126178566
6190,72088,1746239.00031692,114.2506222043
6190,72090,1817674.63968073,112.753007706889
6190,72091,1831679.89575796,112.836282358841
